"Source","URI","ID","Section","Version","Severity","Description","Message","SymbolicName","Product"
"Microsoft-Windows-WAS","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364256(v%3dws.10)","5054","IIS Application Pool Availability","7.5","Error","Web sites and Web applications depend on the availability of Internet Information Services (IIS) application pools. IIS application pools in turn depend on the Windows Process Activation Service (WAS). If WAS is not running or errors occur during the startup or shutdown of an application pool, Web sites and Web applications may not be available.","Windows Process Activation Service (WAS) did not run the automatic shutdown executable %2 for application pool %1. The data field contains the error number.","WAS_EVENT_AUTO_SHUTDOWN_ACTION_FAILED_1","Internet Information Services"
"Microsoft-Windows-WAS","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364299(v%3dws.10)","5057","IIS Application Pool Availability","7.5","Error","Web sites and Web applications depend on the availability of Internet Information Services (IIS) application pools. IIS application pools in turn depend on the Windows Process Activation Service (WAS). If WAS is not running or errors occur during the startup or shutdown of an application pool, Web sites and Web applications may not be available.","Application pool %1 has been disabled. Windows Process Activation Service (WAS) did not create a worker process to serve the application pool because the application pool identity is invalid.","WAS_EVENT_FAILED_PROCESS_CREATION_NO_ID","Internet Information Services"
"Microsoft-Windows-WAS","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364313(v%3dws.10)","5059","IIS Application Pool Availability","7.5","Error","Web sites and Web applications depend on the availability of Internet Information Services (IIS) application pools. IIS application pools in turn depend on the Windows Process Activation Service (WAS). If WAS is not running or errors occur during the startup or shutdown of an application pool, Web sites and Web applications may not be available.","Application pool %1 has been disabled. Windows Process Activation Service (WAS) encountered a failure when it started a worker process to serve the application pool.","WAS_EVENT_RAPID_FAIL_PROTECTION_REGARDLESS","Internet Information Services"
"Microsoft-Windows-WAS","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364061(v%3dws.10)","5082","IIS Application Pool Availability","7.5","Information","Web sites and Web applications depend on the availability of Internet Information Services (IIS) application pools. IIS application pools in turn depend on the Windows Process Activation Service (WAS). If WAS is not running or errors occur during the startup or shutdown of an application pool, Web sites and Web applications may not be available.","A worker process with pid '%2' that serves application pool '%1' has been determined to be unhealthy (see previous event log message), but because a debugger is attached to it, the Windows Process Activation Service will ignore the error.","WAS_IGNORING_WP_FAILURE_DUE_TO_DEBUGGER","Internet Information Services"
"Microsoft-Windows-WAS","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364209(v%3dws.10)","5091","IIS Application Pool Availability","7.5","Error","Web sites and Web applications depend on the availability of Internet Information Services (IIS) application pools. IIS application pools in turn depend on the Windows Process Activation Service (WAS). If WAS is not running or errors occur during the startup or shutdown of an application pool, Web sites and Web applications may not be available.","The Windows Process Activation Service (WAS) did not run the automatic shutdown executable for application pool %1. The data field contains the error number.","WAS_EVENT_AUTO_SHUTDOWN_ACTION_FAILED_2","Internet Information Services"
"Microsoft-Windows-WAS","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd349212(v%3dws.10)","5101","IIS Application Pool Availability","7.5","Error","Web sites and Web applications depend on the availability of Internet Information Services (IIS) application pools. IIS application pools in turn depend on the Windows Process Activation Service (WAS). If WAS is not running or errors occur during the startup or shutdown of an application pool, Web sites and Web applications may not be available.","The Windows Process Activation Service (WAS) did not create application pool %1. The data field contains the error number.","WAS_APPPOOL_CREATE_FAILED","Internet Information Services"
"Microsoft-Windows-WAS","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364297(v%3dws.10)","5104","IIS Application Pool Availability","7.5","Warning","Web sites and Web applications depend on the availability of Internet Information Services (IIS) application pools. IIS application pools in turn depend on the Windows Process Activation Service (WAS). If WAS is not running or errors occur during the startup or shutdown of an application pool, Web sites and Web applications may not be available.","The Windows Process Activation Service (WAS) did not delete application pool %1. The data field contains the error number.","WAS_APPPOOL_DELETE_FAILED","Internet Information Services"
"Microsoft-Windows-WAS","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364193(v%3dws.10)","5107","IIS Application Pool Availability","7.5","Warning","Web sites and Web applications depend on the availability of Internet Information Services (IIS) application pools. IIS application pools in turn depend on the Windows Process Activation Service (WAS). If WAS is not running or errors occur during the startup or shutdown of an application pool, Web sites and Web applications may not be available.","The Windows Process Activation Service (WAS) did not modify application pool %1. The data field contains the error number.","WAS_APPPOOL_MODIFY_FAILED","Internet Information Services"
"Microsoft-Windows-WAS","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364070(v%3dws.10)","5127","IIS Application Pool Availability","7.5","Warning","Web sites and Web applications depend on the availability of Internet Information Services (IIS) application pools. IIS application pools in turn depend on the Windows Process Activation Service (WAS). If WAS is not running or errors occur during the startup or shutdown of an application pool, Web sites and Web applications may not be available.","A worker process '%2' serving application pool '%1' is no longer trusted by the Windows Process Activation Service, based on ill-formed data the worker process sent to the service. The data field contains the error number.","WAS_EVENT_WORKER_PROCESS_NOT_TRUSTED","Internet Information Services"
"Microsoft-Windows-WAS","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364064(v%3dws.10)","5144","IIS Application Pool Availability","7.5","Error","Web sites and Web applications depend on the availability of Internet Information Services (IIS) application pools. IIS application pools in turn depend on the Windows Process Activation Service (WAS). If WAS is not running or errors occur during the startup or shutdown of an application pool, Web sites and Web applications may not be available.","Application pool %1 has been disabled. Windows Process Activation Service (WAS) was unable to enable application pool %1, because the request that WAS sent to protocol %2 failed. The data field contains the error number.","WAS_EVENT_FAILED_TO_REQUEST_ENABLE_POOL_FROM_PROTOCOL","Internet Information Services"
